Unnamed: 0,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,SMA_10,EMA_10,RSI,MACD
585,AAPL,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,150.1765148958,152.2838165401,148.0211013418,151.93741079030002,51693239,0.0,1.0,159.353,159.10695918824146,41.65374703743882,0.2132595918121183
586,AAPL,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,147.5977165366,149.9167105835,146.9818840926,149.9167105835,36643382,0.0,1.0,158.566,158.06751206310665,36.167576734652,-0.27440261991603165
587,AAPL,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,146.154359246,146.5200097596,144.8745824483,146.2794502112,46114424,0.0,1.0,157.892,156.9443280516327,33.50747605581934,-0.7730051775957634
588,AAPL,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,144.8649600664,146.0966249544,143.5274489771,144.3261066779,43922334,0.0,1.0,156.797,155.78172295133587,31.293223345634615,-1.2617336181984342
589,AAPL,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,147.3571569882,148.1077027793,145.96191160729998,146.0485130447,35470985,0.0,1.0,156.025,155.3014096874566,39.601169070280015,-1.4236520988050927
590,AAPL,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,148.4059966193,148.8764348723,147.7420522657,147.992234196,24959552,0.0,1.0,155.483,155.10660792610088,42.73923894383463,-1.4473357847641353
591,AAPL,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,147.4918703353,148.454108529,146.9337721829,148.0788356335,21896592,0.0,1.0,154.983,154.77449739408252,40.75193583685693,-1.5251809998629255
592,AAPL,2017-09-29 00:00:00+00:00,154.12,154.13,152.0,153.21,25856530,148.300150418,148.30977280000002,146.2602054473,147.4245136617,25856530,0.0,1.0,154.40699999999998,154.65549786788569,43.264031446178734,-1.5017813136883262
593,AAPL,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,148.001856578,148.617689022,146.9530169468,148.4348637651,18524860,0.0,1.0,153.921,154.50177098281554,42.547065217485375,-1.4910632539938433
594,AAPL,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,148.6465561678,149.2335214659,148.0980803973,148.1943042167,16146388,0.0,1.0,153.496,154.49781262230363,44.68082346555908,-1.4122264464953673
595,AAPL,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,147.684317974,148.0499684877,146.7028350164,147.8286537031,19844177,0.0,1.0,153.23700000000002,154.3127557818848,42.163825399760235,-1.4141380480678265
596,AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,149.5221929241,149.57030483370002,148.2327937445,148.3578847096,21032800,0.0,1.0,153.43699999999998,154.50861836699664,48.16954169853679,-1.2471555359315118
597,AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,149.4355914866,149.6184167434,148.7235352233,149.1180528827,16423749,0.0,1.0,153.778,154.65250593663362,47.91704881588792,-1.1092956698881835
598,AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,149.9552001112,150.8115921037,149.6136055525,149.9263329654,16200129,0.0,1.0,154.307,154.86841394815477,49.6232973751181,-0.945567334157488
599,AAPL,2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,150.01293440290002,152.0336346097,149.2431438479,150.1620813229,15456331,0.0,1.0,154.583,155.05597504849027,49.82000423570491,-0.8017281271416721
600,AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,150.63838922879998,151.05215165209998,149.8685986738,150.0802910764,16607693,0.0,1.0,154.815,155.3276159487648,52.00635719221567,-0.628045237005125
601,AAPL,2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,150.1091582222,151.4274245477,149.8492576861,150.44594159,16045720,0.0,1.0,155.08700000000002,155.4498675944439,50.020395832970685,-0.5286863317755603
602,AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,151.061774034,151.3408231102,150.5036758817,150.8115921037,16287608,0.0,1.0,155.374,155.72989166818138,53.46508820421908,-0.3658417612193716
603,AAPL,2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,153.8426424139,153.95811099719998,151.6968512419,151.93741079030002,23894630,0.0,1.0,155.981,156.48445681942113,61.75232899268284,-0.0035465362967670444
604,AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,154.4103629482,154.7952582257,153.217187588,153.7464185945,18816438,0.0,1.0,156.57999999999998,157.20910103407184,63.19343268396112,0.3274089423325961
605,AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,153.7271738307,154.6413001147,153.5732157197,154.3622510385,16158659,0.0,1.0,157.208,157.67290084605878,60.25139415166228,0.5263352125711833
606,AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,150.0899134584,151.1483754715,149.1661647924,150.8308368675,42111326,0.0,1.0,157.267,157.36510069222993,47.557068850007596,0.3746525443812345
607,AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,150.3497177707,151.7930750613,150.0706686945,150.69612352040002,23612246,0.0,1.0,157.36200000000002,157.1623551118245,48.39344954660721,0.27308176395456485
608,AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,150.2727387152,151.7353407696,149.62803912540002,150.9655502147,21654461,0.0,1.0,157.39499999999998,156.9819269096746,48.1484247525603,0.1840097079057159
609,AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,151.1676202353,151.4755364573,150.301605861,150.3882072984,17137731,0.0,1.0,157.51500000000001,157.00339474427923,51.239230078266495,0.18631496646682422
610,AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,150.5036758817,151.6006274225,149.4067243408,150.9847949785,20126554,0.0,1.0,157.50099999999998,156.8955047907739,48.90976553942446,0.1309550982002179
611,AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,151.4659140754,151.8695729977,150.8597040134,151.29271120049998,16751691,0.0,1.0,157.642,156.98904937426954,52.29473979402412,0.16586169601754364
612,AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,156.8929374881,157.4221684946,152.7072013453,153.2749218796,43904150,0.0,1.0,158.248,158.09104039712963,65.98365220726814,0.6412345382275078
613,AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,160.4243516591,161.7233732206,157.5376370779,157.7012175708,43923292,0.0,1.0,158.932,159.65994214310606,71.67859224900303,1.2991336648794345
614,AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,162.6567442685,163.2436133429,160.6360440617,161.5597927277,35474672,0.0,1.0,159.789,161.36540720799587,74.57625357878032,1.9848479816023996
615,AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,160.587932152,163.52275864290002,159.356267264,163.4554019693,33100847,0.0,1.0,160.502,162.3698786247239,67.6668016990976,2.3279592214098273
616,AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,161.7618627483,162.1371356439,159.0387286601,161.3096107973,32710040,0.0,1.0,161.71499999999997,163.41353705659228,69.39932881552858,2.6675710563426094
617,AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,165.9860884188,167.6796276398,164.6581997115,167.4294457094,58683826,0.0,1.0,163.33999999999997,165.06562122812096,74.66086471538598,3.2534484648359125
618,AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,167.67000525790002,168.3820615212,165.2355426277,165.8561862627,34242566,0.0,1.0,165.148,166.73550827755352,76.40268142790194,3.8149940302955088
619,AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,168.2088586463,168.6322434516,167.0445504319,167.342844272,23910914,0.0,1.0,166.919,168.20359768163468,76.94874093945597,4.2561480313787285
620,AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,24409527,169.5848592634,169.5848592634,167.7469843134,168.0645229173,24409527,0.0,1.0,168.90200000000002,169.6647617395193,78.32789000846776,4.667352470616237
621,AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,169.2384535136,169.4453347253,166.6019208628,168.49753010450002,28636531,0.0,1.0,170.749,170.7948050596067,77.07764212944709,4.907614040154243
622,AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,168.6803553613,169.3660086063,168.29407184299998,169.1052672314,25061183,0.63,1.0,171.911,171.49938595786003,72.86764329718142,4.9434017195341085
623,AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,168.0043592042,168.516184866,167.45390519059998,167.5504760702,16828025,0.0,1.0,172.63600000000002,171.94858851097638,70.46962299417228,4.859264981503713
624,AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,165.4645450713,167.5311618943,165.310031664,167.1062500241,23588451,0.0,1.0,172.866,171.83793605443523,62.18881347648432,4.528169075850229
625,AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,163.28204319280002,164.4792323869,162.6060470357,164.141524021,28702351,0.0,1.0,173.08499999999998,171.33649313544703,56.089388092862436,4.036875485086398
626,AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,165.23277496030002,165.9763707331,164.4602079237,165.310031664,23497326,0.0,1.0,173.38400000000001,171.29349438354757,59.87725653282963,3.767094176253323
627,AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,164.3153516043,165.51283051110002,163.8228401184,165.1748324325,21665811,0.0,1.0,173.149,171.08558631381166,57.370727862445484,3.4370137300023202
628,AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,164.151181109,164.7112922106,163.7455834148,164.4505508357,15974387,0.0,1.0,172.722,170.88457062039134,56.911612659001406,3.1256741925691927
629,AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,167.2028209037,167.7436178294,164.9237481456,164.9237481456,24875471,0.0,1.0,172.555,171.2946486894111,62.86114310934063,3.0982067579128056
630,AAPL,2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,168.9604109121,168.9990392639,167.1159071121,167.4152768388,24997274,0.0,1.0,172.427,171.96107620042727,65.79090934822383,3.1865646736901
631,AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,168.970068,169.4818936618,168.6570817793,169.0956101435,14026519,0.0,1.0,172.336,172.50815325489503,65.80687021923515,3.2202745544422555
632,AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,168.1202442597,169.0762959675,167.39596266290002,169.0473247037,20536313,0.0,1.0,172.278,172.79576175400504,63.02034369823174,3.139787713955286
633,AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,167.135221288,168.8734971204,165.9667136451,168.3230431068,25468442,0.0,1.0,172.188,172.84562325327684,59.856566243441556,2.959579645608443
634,AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,163.6683267111,166.9903649686,161.4278823049,166.71030941790002,40788324,0.0,1.0,172.002,172.23369175268104,50.28759988132554,2.4982818183212316
635,AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,165.9570565571,166.2371121079,162.6639895635,164.58575006709998,40172368,0.0,1.0,172.279,172.16392961582994,55.36107501971922,2.2974555226595044
636,AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,165.1844895205,165.78322897389998,162.72193209120002,164.1222098451,39590080,0.0,1.0,172.274,171.9613969584063,53.38068261262791,2.050113490187698
637,AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,163.9773535258,166.7006523299,163.8131830305,166.5654530985,32115052,0.0,1.0,172.239,171.56841569324155,50.349931118790046,1.7332487810979273
638,AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,163.8228401184,165.63837265450002,162.6253612116,163.2627290169,27008428,0.0,1.0,172.20499999999998,171.2177946581067,49.95893358575661,1.452477299262938
639,AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,163.21444357709998,164.3681758754,160.7518861478,161.75622329540002,28224357,0.0,1.0,171.79199999999997,170.81637744754184,48.36627379158933,1.1656907844433704
640,AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,163.5138133038,164.5954071551,163.1178726975,163.233757753,24469613,0.0,1.0,171.228,170.54430882071605,49.22404950727647,0.9524456143204247
641,AAPL,2017-12-08 00:00:00+00:00,169.37,171.0,168.82,170.49,23096872,163.56209874360002,165.1362040807,163.0309589059,164.6436925949,23096872,0.0,1.0,170.66799999999998,170.3307981260404,49.370146053021,0.778507710499639
642,AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,166.7489377697,166.9613937048,163.00198764200002,163.3979282483,33092051,0.0,1.0,170.526,170.7561075576694,57.966364753508344,0.8966075555346436
643,AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.46099999999998,172.15,18945457,165.8122002378,166.47853930690002,165.5813958356,166.2467691959,18945457,0.0,1.0,170.38899999999998,170.9277243653659,55.00982629393253,0.90153925685226
644,AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172.0,172.5,23142242,166.3626542514,167.58910442200002,166.1019128765,166.5847672744,23142242,0.0,1.0,170.668,171.1717744807539,56.41657532688839,0.9405992592309929
645,AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,166.3143688116,167.1931638158,165.763914798,166.4881963948,20219307,0.0,1.0,170.705,171.36236093879864,56.25042370482737,0.9564941413313761
646,AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,168.0043592042,168.1975009634,166.5461389226,167.6760182136,37054632,0.0,1.0,170.99699999999999,171.83647713174435,60.62169365064381,1.097648318004559
647,AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,170.37034575389998,171.12359861459998,168.8638400325,168.8831542084,28831533,0.0,1.0,171.659,172.66984492597263,65.77710413571917,1.39117197986522
648,AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,168.55481321780002,169.3756656942,168.1202442597,169.0280105278,27078872,0.0,1.0,172.149,173.0098731212503,59.35549861876051,1.4553153391023272
649,AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,168.3713285466,169.4046369581,167.30904887120002,168.8734971204,23000392,0.0,1.0,172.683,173.25353255375026,58.73144771739883,1.473828622389476
650,AAPL,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826,169.0086963518,169.9840622356,168.1299013477,168.1975009634,20356826,0.0,1.0,173.252,173.5728902712502,60.293154377760004,1.5241871363906228
651,AAPL,2017-12-22 00:00:00+00:00,175.01,175.424,174.5,174.68,16052615,169.0086963518,169.4084997933,168.516184866,168.6900124492,16052615,0.0,1.0,173.81599999999997,173.83418294920472,60.293154377760004,1.546272158626408
652,AAPL,2017-12-26 00:00:00+00:00,170.57,171.47,169.679,170.8,32968167,164.72094929850002,165.5900872147,163.8605027615,164.9430623216,32968167,0.0,1.0,173.606,173.24069514025842,46.54946517746288,1.1917658693965905
653,AAPL,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062,164.7499205624,164.9237481456,163.8904397341,164.2670661645,21672062,0.0,1.0,173.496,172.76056875112053,46.63797482091861,0.9028305616593002
654,AAPL,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171.0,15997739,165.2134607844,165.9570565571,164.6340355069,165.1362040807,15997739,0.0,1.0,173.377,172.45501079637134,48.11830090851067,0.7044586759772926
655,AAPL,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711,163.42689951219998,164.7402634744,163.4172424242,164.67266385870002,25643711,0.0,1.0,173.078,171.8686451970311,43.14986486576078,0.3934327407451974
656,AAPL,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048,166.3529971634,166.3916255152,163.455870776,164.3250086922,25048048,0.0,1.0,172.90699999999998,171.93980061575272,51.908446970251646,0.3869772901702788
657,AAPL,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653,166.3240258995,168.5644703058,166.06328452469998,166.6137385383,28819653,0.0,1.0,172.488,171.9925641401613,51.823315368053144,0.3751164409714818
658,AAPL,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345,167.0965929362,167.5215048063,166.1791695802,166.62339562620002,22211345,0.0,1.0,172.337,172.18118884195016,53.99029884314963,0.4253665854342614
659,AAPL,2018-01-05 00:00:00+00:00,175.0,175.37,173.05,173.44,23016177,168.9990392639,169.3563515183,167.1159071121,167.4925335424,23016177,0.0,1.0,172.402,172.69369996159557,58.89360492275433,0.6170398714329224
660,AAPL,2018-01-08 00:00:00+00:00,174.35,175.61,173.93,174.35,20134092,168.3713285466,169.5881216293,167.9657308524,168.3713285466,20134092,0.0,1.0,172.33599999999998,172.99484542312365,56.74479768826947,0.7083276040935971
661,AAPL,2018-01-09 00:00:00+00:00,174.33,175.06,173.41,174.55,21262614,168.3520143707,169.0569817916,167.4635622786,168.5644703058,21262614,0.0,1.0,172.26799999999997,173.23760080073754,56.67627538651145,0.7701817809178522
662,AAPL,2018-01-10 00:00:00+00:00,174.29,174.3,173.0,173.16,23589129,168.3133860189,168.3230431068,167.0676216723,167.22213507959998,23589129,0.0,1.0,172.64,173.42894610969435,56.52924950570336,0.8066751470232418
663,AAPL,2018-01-11 00:00:00+00:00,175.28,175.4886,174.49,174.59,17523256,169.2694377267,169.4708845815,168.506527778,168.6030986576,17523256,0.0,1.0,173.108,173.76550136247718,59.34058999322743,0.9050482954303618
664,AAPL,2018-01-12 00:00:00+00:00,177.09,177.36,175.65,176.18,25039531,171.0173706471,171.27811202200002,169.62674998120002,170.1385756429,25039531,0.0,1.0,173.709,174.3699556602086,63.933128864404196,1.1161947986503833
665,AAPL,2018-01-16 00:00:00+00:00,176.19,179.39,176.14,177.9,29159005,170.1482327309,173.2385008774,170.0999472911,171.7995947717,29159005,0.0,1.0,174.40500000000003,174.70087281289793,60.28674629550335,1.1971079302484213
666,AAPL,2018-01-17 00:00:00+00:00,179.1,179.25,175.07,176.15,32752734,172.9584453266,173.10330164599998,169.0666388796,170.109604379,32752734,0.0,1.0,175.089,175.50071411964376,66.86686799859218,1.4789959059420426
667,AAPL,2018-01-18 00:00:00+00:00,179.26,180.1,178.25,179.37,30234512,173.11295873400002,173.9241541224,172.1375928502,173.2191867015,30234512,0.0,1.0,175.792,176.1842206433449,67.1887765820967,1.6957571871157597
668,AAPL,2018-01-19 00:00:00+00:00,178.46,179.58,177.41,178.61,30827809,172.3403916973,173.42198554860002,171.3263974617,172.48524801669998,30827809,0.0,1.0,176.335,176.59799870819128,63.84855098643922,1.7824418696636712
669,AAPL,2018-01-22 00:00:00+00:00,177.0,177.78,176.6016,177.3,26023683,170.93045685549998,171.6837097162,170.54571847120002,171.2201694942,26023683,0.0,1.0,176.53500000000003,176.6710898521565,58.16537444867207,1.71357725491157
670,AAPL,2018-01-23 00:00:00+00:00,177.04,179.44,176.82,177.3,31702531,170.9690852073,173.2867863172,170.7566292722,171.2201694942,31702531,0.0,1.0,176.804,176.73816442449169,58.27495380532206,1.643286434180908
671,AAPL,2018-01-24 00:00:00+00:00,174.22,177.3,173.2,177.25,50562257,168.2457864032,171.2201694942,167.2607634315,171.1718840544,50562257,0.0,1.0,176.793,176.28031634731138,48.60828277456703,1.3445311024496789
672,AAPL,2018-01-25 00:00:00+00:00,171.11,174.95,170.53,174.505,39661804,165.2424320482,168.9507538241,164.6823209467,168.52101341,39661804,0.0,1.0,176.475,175.34025882961842,40.60804265690201,0.8470500749969858
673,AAPL,2018-01-26 00:00:00+00:00,171.51,172.0,170.06,172.0,37121805,165.6287155666,166.1019128765,164.2284378127,166.1019128765,37121805,0.0,1.0,176.098,174.64384813332416,41.931820893153535,0.4795415768503517
674,AAPL,2018-01-29 00:00:00+00:00,167.96,170.16,167.07,170.16,48434424,162.2004493415,164.3250086922,161.3409685132,164.3250086922,48434424,0.0,1.0,175.185,173.42860301817433,34.56783673329018,-0.09704817613462069
675,AAPL,2018-01-30 00:00:00+00:00,166.97,167.37,164.7,165.525,45137026,161.2443976337,161.630681152,159.0522386672,159.8489484237,45137026,0.0,1.0,174.26299999999998,172.25431156032445,32.835985043642125,-0.6266606814517957
676,AAPL,2018-01-31 00:00:00+00:00,167.43,168.4417,166.5,166.87,30984099,161.6886236797,162.6656312684,160.7905144996,161.1478267541,30984099,0.0,1.0,173.096,171.37716400390184,34.47857495265647,-0.9977626650313312
677,AAPL,2018-02-01 00:00:00+00:00,167.78,168.62,166.76,167.165,38099665,162.0266217583,162.8378171467,161.0415987865,161.4327108488,38099665,0.0,1.0,171.948,170.7231341850106,35.76579777599726,-1.2492213397443095
678,AAPL,2018-02-02 00:00:00+00:00,160.5,166.8,160.1,166.0,85436075,154.9962617249,161.0802271384,154.6099782066,160.3076601017,85436075,0.0,1.0,170.152,168.86438251500869,24.83621076159197,-2.0127377220437097
679,AAPL,2018-02-05 00:00:00+00:00,156.49,163.88,156.0,159.1,66090446,151.12376945370002,158.2603574547,150.6505721438,153.6442694108,66090446,0.0,1.0,168.101,166.6144947850071,21.024951337145936,-2.907883175730774
680,AAPL,2018-02-06 00:00:00+00:00,163.03,163.72,154.0,154.83,66625484,157.4395049782,158.1058440473,148.7191545522,149.5206928527,66625484,0.0,1.0,166.7,165.96276846046035,37.79172167710215,-3.0543602898647464
681,AAPL,2018-02-07 00:00:00+00:00,159.54,163.4,159.0685,163.085,50852130,154.0691812809,157.7968172327,153.61384958370002,157.492618962,50852130,0.0,1.0,165.232,164.79499237674028,33.682191143037016,-3.412718595355841
682,AAPL,2018-02-08 00:00:00+00:00,155.15,161.0,155.03,160.29,49594129,149.82971966739998,155.4791161228,149.7138346119,154.7934628778,49594129,0.0,1.0,163.63600000000002,163.04135739915114,29.357645087301748,-4.004791699710921
683,AAPL,2018-02-09 00:00:00+00:00,156.41,157.89,150.24,157.07,66723743,151.6549092914,153.0899151462,145.6724862345,152.2948443348,66723743,0.63,1.0,162.126,161.83565605385093,32.05410592118416,-4.322515166659059
684,AAPL,2018-02-12 00:00:00+00:00,162.71,163.89,157.51,158.5,60560145,157.7633801599,158.9075064495,152.721467697,153.6813702621,60560145,0.0,1.0,161.601,161.9946276804235,43.638341926780846,-4.019620274192135
685,AAPL,2018-02-13 00:00:00+00:00,164.34,164.75,161.65,161.95,32104756,159.34382579729998,159.741361203,156.73560569629998,157.0264852615,32104756,0.0,1.0,161.33800000000002,162.42105901125558,46.194358868457186,-3.6064733325249847
686,AAPL,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.045,39669178,162.28170940549998,162.446541159,157.9282119135,158.0881956743,39669178,0.0,1.0,161.332,163.32086646375456,50.672604017029336,-2.999973895805425
687,AAPL,2018-02-15 00:00:00+00:00,172.99,173.09,169.0,169.79,50609595,167.7308532595,167.8278131146,163.8621550428,164.6281378978,50609595,0.0,1.0,161.853,165.07889074307192,57.704224409939755,-2.042289449420508
688,AAPL,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793,167.1878780712,169.50521860700002,166.5479430279,167.12000617270002,39638793,0.0,1.0,163.046,166.4154560625134,56.83482734957455,-1.313365288299309
689,AAPL,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012,166.6255109119,168.9622434187,166.2085835352,166.819430622,33531012,0.0,1.0,164.582,167.40355496023827,55.895510450380286,-0.7735715405456745
690,AAPL,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514,165.8692240425,168.8264996217,165.8110481295,167.5757174915,35833514,0.0,1.0,165.38600000000002,168.070181331104,54.58887914140775,-0.404062803239583
691,AAPL,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116,167.2557499698,168.66166786809998,166.4897671148,166.5770309844,30504116,0.0,1.0,166.68200000000002,168.8756029072669,56.592286047157614,0.004117122606942303
692,AAPL,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232,170.16454562139998,170.309985404,168.26413246229998,168.3901802739,33329232,0.0,1.0,168.717,170.08003874230928,60.52670188911518,0.5631855303487328
693,AAPL,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432,173.5290525918,173.93628398310003,170.8529605923,170.9887043894,36886432,0.0,1.0,170.973,171.69639533461668,64.53123853759573,1.271593137207958
694,AAPL,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165,172.9666854325,174.9931464032,172.7436777659,173.6551004034,38685165,0.0,1.0,172.541,172.9134143646864,63.37394689778942,1.76585444586172
695,AAPL,2018-02-28 00:00:00+00:00,178.12,180.615,178.05,179.26,33604574,172.7048938239,175.1240422075,172.6370219253,173.8102361715,33604574,0.0,1.0,173.91899999999998,173.86006629837976,62.80924809931545,2.111434052973749
696,AAPL,2018-03-01 00:00:00+00:00,175.0,179.775,172.66,178.54,48801970,169.67974634610002,174.309579425,167.4108857379,173.11212521509998,48801970,0.0,1.0,174.682,174.06732697140163,56.53971452212776,2.1092364909906394
697,AAPL,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38453950,170.8529605923,170.94022446190002,167.20727004219998,167.5466295349,38453950,0.0,1.0,175.004,174.45690388569224,58.27904204639967,2.180002087830161
698,AAPL,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401366,171.4444157081,172.33644637470002,169.21433904190002,169.8833620418,28401366,0.0,1.0,175.44299999999998,174.88655772465728,59.166273557441826,2.2592628592818755
699,AAPL,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788506,171.2989759256,172.8309416354,170.7753927083,172.5012781282,23788506,0.0,1.0,175.925,175.21081995653776,58.83494099756877,2.2836493570371204
700,AAPL,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462,169.7088343027,170.5039051141,168.9719394042,169.6215704331,31703462,0.0,1.0,176.32099999999997,175.17794360080362,55.195530189803414,2.1459048825486207
701,AAPL,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767,171.5607675342,171.7352952733,169.7476182447,170.1451536504,23163767,0.0,1.0,176.76500000000001,175.49831749156658,58.421351657149785,2.165895338347724
702,AAPL,2018-03-09 00:00:00+00:00,179.98,180.0,177.39,177.96,31385134,174.5083471279,174.5277390989,171.99708688200002,172.54975805580003,31385134,0.0,1.0,177.21300000000002,176.3131688567363,62.98883189537728,2.3993819309156947
703,AAPL,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405,176.1954486058,176.8450796347,174.73135479450002,174.8089226786,32055405,0.0,1.0,177.488,177.29622906460244,65.33600576600726,2.6937730569343046
704,AAPL,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404,174.4986511424,177.9213340258,173.7908442005,177.0389993448,31168404,0.0,1.0,177.64600000000002,177.78236923467475,61.13660546535857,2.754121966983803
705,AAPL,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469,173.01516536,175.0319303452,172.4043182732,174.83801063509998,29075469,0.0,1.0,177.678,177.9019384647339,57.64796101015951,2.6479665891937145
